item_id,area,role_owner,item_granularity,item_name,knowledge_pairing_status,paired_sop_status,mirror_coverage_status,audience_tags_status,cadence_status,verdict,gap_summary
gtm_madeira_dtp_23,Tech,AI Engineer,task,USA & EU Privacy and Security legislation review,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_24,Tech,AI Engineer,task,Trade Economy to design Global Macro-Investment Landscape scenario,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_25,Tech,AI Engineer,task,"Power of Adquisition - 10y analysis (Rent & GDP per Cápita, per Region)",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_26,Tech,AI Engineer,task,Massive drop in Tech Cost and Learning Curve,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_27,Tech,AI Engineer,task,Local Startup PORTER vs International Startup PORTER,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_28,Tech,AI Engineer,task,"A major unicorn startup's CEO regain control over its company, OpenAI, after initiating an internet-drama scenario with…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_29,Tech,AI Engineer,task,Market Requirements Definition (H x PESTAL),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_30,Tech,AI Engineer,task,Business Case (Business Engineer Only),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_31,Tech,AI Engineer,task,Launch Plan (Process Engineer Only),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_32,Tech,AI Engineer,task,Target Metrics (Data Governance),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_33,Tech,AI Engineer,task,Pricing Strategy,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_34,Tech,AI Engineer,task,"Product Positioning (PP) (should be answered separately for each source_group: 1.3, 2.3, 3.3, 4.3 & 5.3)",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_35,Tech,AI Engineer,task,(PP) Define Audience,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_36,Tech,AI Engineer,task,(PP) Core Messaging,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_37,Tech,AI Engineer,task,Prospect Presentation,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_38,Tech,AI Engineer,task,MADEIRA product delivery — Demo,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_39,Tech,AI Engineer,task,Competitive Positioning (PORTER),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_40,Tech,AI Engineer,task,FAQs sheet & SOP,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_41,Tech,AI Engineer,task,Alpha Release,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_42,Tech,AI Engineer,task,Beta Release,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_43,Tech,AI Engineer,task,General Availability,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_44,Tech,AI Engineer,task,MADEIRA product delivery — MADEIRA API surface item,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_45,Tech,AI Engineer,task,Research Material,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_46,Tech,AI Engineer,task,MADEIRA product delivery — Manifiesto or Reason to Be/Believe,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_47,Tech,AI Engineer,task,"Sketches (in any output, from 1 to 3)",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_48,Tech,AI Engineer,task,1st Shareable Proof-Of-Concept (PoC),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_49,Tech,AI Engineer,task,Initiate Sales Phase internally in the form of a UAT over PoC,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_50,Tech,AI Engineer,task,CICD: Redo PoC and initiate Planning phase,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_51,Tech,AI Engineer,task,Can Reason and Act (ReAct Agent),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_52,Tech,AI Engineer,task,Can answer on an universal format (json) and any other,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_53,Tech,AI Engineer,task,Can Remember (has Memory management),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_54,Tech,AI Engineer,task,Can perform public and private search,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_55,Tech,AI Engineer,task,Can use any API,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_56,Tech,AI Engineer,task,Can use anything written in Python as a Tool,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_57,Tech,AI Engineer,task,Can respect a hardcoded code-of-conduct (Compliance & AI Evaluation Benchmark),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_58,Tech,AI Engineer,task,Can ingest any data source (see Readers list on Madeira Architecture),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_59,Tech,AI Engineer,task,Can handle Realtime and Streaming responses,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_60,Tech,AI Engineer,task,Multilingual (+10 languages),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_61,Tech,AI Engineer,task,Can speak any text it receives on Realtime and Streaming,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_62,Tech,AI Engineer,task,Can speak on any tone (Fully customizable),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_63,Tech,AI Engineer,task,Can be sentient of what it is speaking and can improvise if required (Audio Intelligence + Persona),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_64,Tech,AI Engineer,task,Can return speech-to-text,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_65,Tech,AI Engineer,task,Can Infer (call an LLM) in between Text and Audio processing,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_66,Tech,AI Engineer,task,Multilingual (+10 languages) (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_67,Tech,AI Engineer,task,Inference can have the same capabilities as TTT,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_68,Tech,AI Engineer,task,Can process audio on any mainstream format on Realtime and Streaming,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_69,Tech,AI Engineer,task,Can Infer (call an LLM) in between Audio and Text processing,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_70,Tech,AI Engineer,task,Inference can have the same capabilities as TTT (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_71,Tech,AI Engineer,task,Multilingual (+10 languages) (3),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_72,Tech,AI Engineer,task,"Realtime Conversation (ElevenLabs, OpenAI Realtime)",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_73,Tech,AI Engineer,task,Inference can have the same capabilities as TTT (3),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_74,Tech,AI Engineer,task,Locally,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_75,Tech,AI Engineer,task,Vercel,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_76,Tech,AI Engineer,task,Azure,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_77,Tech,AI Engineer,task,Google Cloud Console,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_78,Tech,AI Engineer,task,Cloudify,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_79,Tech,AI Engineer,task,MADEIRA UX — AWS,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_80,Tech,AI Engineer,task,Mobile webapp,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_81,Tech,AI Engineer,task,Desktop webapp,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_82,Tech,AI Engineer,task,iOS native (Flutter + xCode Tools),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_83,Tech,AI Engineer,task,Android native (Google Dev Tools),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_84,Tech,AI Engineer,task,iPad webapp,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_85,Tech,AI Engineer,task,Windows Native (Compiler),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_86,Tech,AI Engineer,task,Linux,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_87,Tech,AI Engineer,task,OSX Native (xCode),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_88,Tech,AI Engineer,task,"VR and IoT (Nvidia NIM, Azure Digital Twins, xCode, Meta...)",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_89,Tech,AI Engineer,task,Is Sentient,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_90,Tech,AI Engineer,task,Knows the Organisation and the user it serves,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_91,Tech,AI Engineer,task,Knows Compliance processes and how to use them (Has completed its AI Onboarding),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_92,Tech,AI Engineer,task,Has configurable Sentiment Analysis (Manual CICD),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
