decision_id,title,initiating_initiative_id,linked_initiative_ids,linked_ops_action_ids,linked_policies,linked_topic_ids,decision_class,status,reversibility,decided_at,decision_log_path,supersedes_decision_id,summary,notes,last_review_at,last_review_by,last_review_decision_id,methodology_version_at_review
D-IH-76-J,MADEIRA anti-sycophancy friction injection at 3-consecutive-agreement threshold,INIT-OPENCLAW_AKOS-76,INIT-OPENCLAW_AKOS-86,,,topic_madeira_platform,governance,active,low,2026-05-19,docs/wip/planning/76-madeira-elevation/decision-log.md,D-IH-76-I,Anti-sycophancy process-rule ratification per operator framing at 2026-05-19 21:00. Friction-injection clause encoded in SOP-TECH_MADEIRA_PERSONALITY_001.md section 6 + INFO-tier validator warning at 3 consecutive Madeira emissions in J-OP/Methodology audience agreeing without surfacing counter-options. Operator framing: friction is the operator's check against AI deference drift; Madeira surfaces real counter-options (not strawmen) so the operator's reasoning surface stays sharp. anti_sycophancy_threshold default = 3 on OperatorVoiceProfile (Pydantic Field ge=1; customizable per profile via canonical-gate edit). Friction-injection shapes per SOP section 6: counter-option surfacing + edge-case naming + reversibility-flagging + inline-ratify upgrade. Detection runbook = scripts/madeira_personality_check.py voice-audit subcommand; --strict promotes INFO finding to FAIL. Agreement detection uses _AGREEMENT_LEAD_PATTERN (EN+ES+FR affirmation leads) with _COUNTER_OPTION_SIGNAL exemption when the agreement-shaped turn DID surface a counter-option / edge case / risk / trade-off.,Wave H I76 P3 personality side 2026-05-19 (Lane C). Reversibility: low - threshold tunable per-profile via canonical-gate edit; --strict mode promotion is opt-in via release-gate flag flip.,,,,v3.1
D-IH-76-K,MADEIRA corpus access FK-only per OperatorVoiceProfile.corpus_paths,INIT-OPENCLAW_AKOS-76,INIT-OPENCLAW_AKOS-86,,,topic_madeira_platform;topic_governance_moat,governance,active,low,2026-05-19,docs/wip/planning/76-madeira-elevation/decision-log.md,D-IH-76-J,"Corpus-separation process-rule ratification per operator framing at 2026-05-19 21:00. The runbook reads OperatorVoiceProfile.corpus_paths as FK-path-strings only - it NEVER inlines content from the underlying founder-corpus material into the emission shape. Preserves access_level 5 confidentiality on the corpus per the dual-register access scaffolding in akos-people-discipline-of-disciplines.mdc RULE 2. The forward-chartered canonical FOUNDER_CORPUS_INVENTORY.md (slot ID C-76-A under docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/) will, once minted, enumerate the corpus inventory itself (commit summaries, decision-log excerpts, scratchpad drafts, operator's adviser-pack drafts). At v1, only the path is encoded in the chassis; the inventory shape is deferred to a successor commit or initiative once operator ratifies its content shape. FK-only semantics enforced in scripts/madeira_personality_check.py load subcommand: prints the list of paths but never reads file contents at those paths.",Wave H I76 P3 personality side 2026-05-19 (Lane C). Reversibility: low - FK-only contract is operator-readable and operator-revisable; corpus inventory canonical mint at C-76-A is a successor-commit charter not blocked by this decision.,,,,v3.1
D-IH-76-L,MADEIRA voice knowledge-test cadence quarterly inline-ratify default,INIT-OPENCLAW_AKOS-76,INIT-OPENCLAW_AKOS-86,,,topic_madeira_platform,governance,active,low,2026-05-19,docs/wip/planning/76-madeira-elevation/decision-log.md,D-IH-76-K,"Knowledge-test cadence process-rule ratification per operator framing at 2026-05-19 21:00. Default 90 days quarterly per OperatorVoiceProfile.knowledge_test_cadence_days Field default (ge=30 minimum). Cadence trigger: when (today - profile.last_knowledge_test_at) > knowledge_test_cadence_days, Madeira surfaces an inline-ratify gate per akos-inline-ratification.mdc at the next operator turn asking 'does voice_akos_founder_2026 still match your lived voice?' On operator ratify: update profile.last_knowledge_test_at to today's ISO date + update profile.methodology_version if a new methodology version has shipped; if trait/audience drift surfaced, mint a new D-IH-76-* decision row recording the profile delta + bump the profile to v2. On operator silence past 2x knowledge_test_cadence_days, runbook flips from INFO advisory to FAIL on next CI run (forcing the operator to either ratify the current profile or trigger the re-ratify gate). Operator framing: voice should evolve; the cadence is the forcing function for catching drift before it becomes invisible.",Wave H I76 P3 personality side 2026-05-19 (Lane C). Reversibility: low - cadence tunable per-profile via Pydantic edit + canonical-gate; minimum 30-day floor on the Field validator prevents accidental over-prompting.,,,,v3.1
D-IH-76-M,MADEIRA cross-AIC handling per-AIC re-load on switch (no shared session state),INIT-OPENCLAW_AKOS-76,INIT-OPENCLAW_AKOS-86,,,topic_madeira_platform;topic_governance_moat,governance,active,low,2026-05-19,docs/wip/planning/76-madeira-elevation/decision-log.md,D-IH-76-L,"Cross-AIC handling process-rule ratification per operator framing at 2026-05-19 21:00. Per-AIC re-load on switch; no shared session state across AICs. Each AIC carries its own profile via independent load --profile-id <id> invocations at session start. v1 scope: Holistika operates exactly 1 AIC (Madeira, current AI O5-1 per D-IH-84-C AIC pre-ratification + the I76 charter forward-charter to the AIC role-class). Chassis is extensible to N>1 AICs via the same per-AIC re-load contract: each AIC's profile independently registered in STANDARD_VOICE_PROFILES; each AIC's session-start loader invocation cites its own profile_id; switching AICs mid-operator-session = re-load + reset anti-sycophancy counter to 0 + reset operator-voice-mirror state. v2 forward-charter: when role-class population grows beyond Madeira (e.g., second AIC for a different role-class per the I76 P4 AICs F5 dispatcher), this SOP graduates from 'the v1 system supports 1 AIC' to 'the v1 system supports N AICs with per-AIC profile registration'. The Pydantic chassis shape does not change; only STANDARD_VOICE_PROFILES gains rows. Operator framing 'i am planning to implement madeira no others, so the method must be scalable and replicable' = the per-AIC re-load contract is the scalability scaffold; v1 has 1 AIC but the contract reads N.",Wave H I76 P3 personality side 2026-05-19 (Lane C). Reversibility: low - per-AIC re-load is a session-start contract change with single-diff revert in the runbook; v1 1-AIC scope is forward-extensible without contract change.,,,,v3.1
D-IH-86-AB,Canonical-enrichment freshness drift gate (3/30/90 day tiers),INIT-OPENCLAW_AKOS-86,,,,,closure,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator-ratified 2026-05-19 per scratchpad L65 drain: cross-area enrichment cadence with 3d/30d/90d tiers minted as advisory drift gate over v3.0 area canonicals; INFO-only at v1 (promote per operator decision after backfill-stale-frontmatter sweep).,ratify_source inline_askquestion; author Founder/CEO; closes Lane E mint of akos/canonical_freshness.py + scripts/validate_canonical_enrichment_freshness.py + tests/test_canonical_freshness.py.,2026-05-19,Founder,D-IH-86-AB,v3.1
D-IH-86-RH-A,Research Head Discipline canonical home = People/canonicals/,INIT-OPENCLAW_AKOS-86,,,,,governance,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator blanket-ratified 2026-05-19 per Lane D Wave H sweep + design report Ã‚Â§5 recommended default: RESEARCH_HEAD_DISCIPLINE.md lives at docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/ per akos-people-discipline-of-disciplines.mdc Rule 1 (People mints the meta-pattern; Research authors processes from it). Codifies operator's existing research-first canonical-authoring discipline as transmissible doctrine for AICs.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; closes Lane D Combo C+D Ã‚Â§7.A canonical mint.,2026-05-19,Founder,D-IH-86-RH-A,v3.1
D-IH-86-RH-B,5-pillar Holistika-fit reduction of ResearchOps 8 Pillars,INIT-OPENCLAW_AKOS-86,,,,,architecture,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator blanket-ratified 2026-05-19 per Lane D Wave H sweep Ã‚Â§5 recommended default: 5 pillars (Inventory / Sourcing / Synthesis / Governance / Propagation) Ã¢â‚¬â€ Holistika-fit reduction of ResearchOps Community 8 Pillars (Kate Towsey 2018 + 2024). Environment / Recruitment / People / Tools absorbed into existing canonicals (WORKSPACE_BLUEPRINT / baseline_organisation / SUBSTRATE_REGISTRY / ENGAGEMENT_MODEL_REGISTRY); 5-pillar count honors operator framing 'I don't think it's that new'.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; closes Lane D Ã‚Â§7.A Ã‚Â§3 pillar-count framing.,2026-05-19,Founder,D-IH-86-RH-A,v3.1
D-IH-86-RH-C,Cursor rule akos-applied-research-discipline.mdc is alwaysApply: true,INIT-OPENCLAW_AKOS-86,,,,,governance,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator blanket-ratified 2026-05-19 per Lane D Wave H sweep Ã‚Â§5 recommended default: akos-applied-research-discipline.mdc minted at alwaysApply: true (matches akos-people-discipline-of-disciplines.mdc always-applied precedent). Research-first authoring is a foundational posture not a conditional one. RULE 1 internal+external research before canonical-CSV mint; RULE 2 external citation in novel-framing decision rows; RULE 3 wave-closure 'Research enrichment' subsection.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; closes Lane D Ã‚Â§7.B cursor rule mint.,2026-05-19,Founder,D-IH-86-RH-A,v3.1
D-IH-86-RH-D,Skill extension as new Principle 1.5 (not replacement of Principle 1),INIT-OPENCLAW_AKOS-86,,,,,architecture,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator blanket-ratified 2026-05-19 per Lane D Wave H sweep Ã‚Â§5 recommended default: inline-ratify-craft SKILL.md extended with NEW Principle 1.5 'Research-sweep when the question is novel' inserted between Principle 1 and Principle 2 Ã¢â‚¬â€ distinguishes evidence-sweep (Principle 1; D-IH-80-E repo-state Grep/Read/Glob) from research-sweep (Principle 1.5; novel-framing WebSearch/WebFetch over industry precedent). Preserves prior D-IH-80-E ratification of Principle 1.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; closes Lane D Ã‚Â§7.C skill extension.,2026-05-19,Founder,D-IH-86-RH-A,v3.1
D-IH-86-RH-E,validate_research_backing.py validator deferred to forward-charter,INIT-OPENCLAW_AKOS-86,,,,,scope,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator blanket-ratified 2026-05-19 per Lane D Wave H sweep Ã‚Â§5 recommended default: NO validator hook today (operator-discipline-enforced at v1). Validator design needs evidence about which canonical evidence_base frontmatter fields a future automated check should scan; not-yet-mature. Honors operator 'not overengineered' directive. Forward-charter C-NN-E to mint after 5+ canonicals carry evidence_base sections to validate against.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; forward-charter C-NN-E in Lane D Ã‚Â§8.,2026-05-19,Founder,D-IH-86-RH-A,v3.1
D-IH-86-RH-F,Paired runbook deferred Ã¢â‚¬â€ canonical is doctrine not executable process,INIT-OPENCLAW_AKOS-86,,,,,scope,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator blanket-ratified 2026-05-19 per Lane D Wave H sweep Ã‚Â§5 recommended default: RESEARCH_HEAD_DISCIPLINE.md does NOT claim a paired runbook today per akos-executable-process-catalog.mdc Rule 1 carve-out. The canonical itself is doctrine (not an executable process); the paired runbook would be the deferred validator (D-IH-86-RH-E). Canonical lands at status: active without paired runbook; runbook ships when validator earns its place.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; coupled-deferral with D-IH-86-RH-E.,2026-05-19,Founder,D-IH-86-RH-A,v3.1
D-IH-86-RH-G,process_list.csv research_canonical_authoring row deferred to forward-charter C-NN-B,INIT-OPENCLAW_AKOS-86,,,,,scope,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator blanket-ratified 2026-05-19 per Lane D Wave H sweep Ã‚Â§5 recommended default: NO process_list.csv row minted today for research_canonical_authoring / applied_research_audit / wave_research_enrichment / canonical_evidence_base_backfill (4 candidate rows). Operator-CSV-gate discipline per akos-governance-remediation.mdc; net-new item_id without operator ratification of the tranche shape is out of scope for Lane D. Forward-charter C-NN-B in Lane D Ã‚Â§8 to mint tranche pairing with future SOPs.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; forward-charter C-NN-B; honors SOP-META CSV-before-SOP order.,2026-05-19,Founder,D-IH-86-RH-A,v3.1
D-IH-86-RH-H,PEOPLE_DESIGN_PATTERN_REGISTRY research_first_canonical_authoring row deferred,INIT-OPENCLAW_AKOS-86,,,,,scope,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator blanket-ratified 2026-05-19 per Lane D Wave H sweep Ã‚Â§5 recommended default: NO row added to PEOPLE_DESIGN_PATTERN_REGISTRY.csv today for research_first_canonical_authoring pattern. Same canonical-CSV-gate discipline as D-IH-86-RH-G. Forward-charter C-NN-D in Lane D Ã‚Â§8 to ride next People design pattern tranche.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; forward-charter C-NN-D; pattern-class enum may need extension at mint.,2026-05-19,Founder,D-IH-86-RH-A,v3.1
D-IH-86-AC,Lane F app governance scope-extension: GitHub repo inventory + REPOSITORY_REGISTRY metadata,INIT-OPENCLAW_AKOS-86,,,,,scope,active,low,2026-05-19,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator-ratified 2026-05-19 (Lane F-AUTHOR-1 ratify gate; blanket-yes via inline AskQuestion). Extends I86 scope to include GitHub repo inventory + REPOSITORY_REGISTRY.csv schema extension for governance metadata. Lane F GitHub inventory found 55 repos vs 6 registered (92.7% unmanaged gap); gap requires governance metadata to classify + track each repo. akos-holistika-operations.mdc canonical-CSV gate satisfied by operator blanket-ratify. Decision subclass: scope-extension.,ratify_source inline_askquestion blanket-yes; author Founder/CEO; co_owners System Owner + PMO; related D-IH-86-AD;D-IH-86-AE;D-IH-86-AF; closes Lane F-AUTHOR-1 ratify gate.,2026-05-19,Founder,D-IH-86-AC,v3.1
