type,orientation,entity,area,role_parent_1,role_owner,item_parent_2,item_parent_2_id,item_parent_1,item_parent_1_id,item_name,item_id,item_granularity,time_hours_par,time_hours_min,time_hours_max,description,instructions,addundum_extras,confidence,count_name,frequency,quality,last_review_at,last_review_by,last_review_decision_id,methodology_version_at_review,m3_sub_area,engagement_template_id,persona_id,cadence_type,min_rev_value_eur,par_rev_value_eur,max_rev_value_eur,inherited_pattern_id,sop_path,runbook_path
Internal,Employee,HLK Tech Lab,Tech,System Owner,Data Steward,KiRBe Platform,env_tech_prj_2,KiRBe Security and Governance,env_tech_ws_k1,KiRBe Vault RBAC and Membership Governance,env_tech_dtp_257,process,,,,Org/vault-scoped access. JWT + RLS patterns. vault membership model. tenant isolation.,,2,1,high,3,,2026-05-14,Data Steward,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Data Architect,Data Engineer,KiRBe Platform,env_tech_prj_2,KiRBe Multi-Source Connector Setup,env_tech_dtp_255,KiRBe Hybrid Search (BM25 + Vector + RRF),env_tech_dtp_258,process,,,,Operational procedure for hybrid retrieval combining lexical and semantic search with reciprocal rank fusion.,,2,1,high,3,,2026-05-14,Data Engineer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,System Owner,Back-End Developer,KiRBe Platform,env_tech_prj_2,KiRBe Multi-Source Connector Setup,env_tech_dtp_255,KiRBe Usage Metering and Quota Enforcement,env_tech_dtp_259,process,,,,Org quotas. usage events. rate limiting. and billing-aligned metering per SOP-KIRBE_USAGE_METERING_001.,,2,1,medium,3,,2026-05-14,Back-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,DevOPS,DevOPS,KiRBe Platform,env_tech_prj_2,KiRBe Security and Governance,env_tech_ws_k1,KiRBe Audit Logging and Security Monitoring,env_tech_dtp_260,process,,,,RBAC/security event logging. permission-denied signals. potential security incident detection per SOP-KIRBE_AUDIT_LOGGING_001.,,2,1,high,3,,2026-05-14,DevOPS,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,Finance,CFO,Business Controller,Think Big Finance Architecture,thi_finan_prj_1,Revenue Operations,thi_finan_ws_2,KiRBe Stripe Billing Activation and Reconciliation,thi_finan_dtp_261,process,,,,Stripe payment flows. subscription management. revenue reconciliation for KiRBe SaaS billing.,,3,1,medium,3,,2026-05-14,Business Controller,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Tech Lead,Data Engineer,KiRBe Platform,env_tech_prj_2,KiRBe Platform,env_tech_prj_2,KiRBe Reader Operations (per source),env_tech_dtp_262,workstream,,,,Source-specific readers (simpledir. yt. web. database) and monitoring of ingestion quality and provenance.,,2,1,medium,3,,2026-05-14,Data Engineer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Tech Lead,Back-End Developer,MADEIRA Platform,env_tech_prj_3,MADEIRA Platform,env_tech_prj_3,MADEIRA SSE Streaming Chat,env_tech_dtp_263,process,,,,End-to-end streaming request handling: madeira_stream_query to get_madeira_agent to EnhancedMadeiraAgent with tools.,,2,1,high,3,,2026-05-14,Back-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,AI Engineer,AI Engineer,MADEIRA Platform,env_tech_prj_3,MADEIRA SSE Streaming Chat,env_tech_dtp_263,MADEIRA Agent Tool Orchestration,env_tech_dtp_264,process,,,,LlamaIndex tools (vector. graph. sub-question engines) wired into multi-tool ReAct agent with metadata-rich tool selection.,,2,1,high,3,,2026-05-14,AI Engineer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,System Owner,AI Engineer,MADEIRA Platform,env_tech_prj_3,MADEIRA SSE Streaming Chat,env_tech_dtp_263,MADEIRA Personality and UX Configuration,env_tech_dtp_265,process,,,,PersonalityConfig. system prompt management. uncanny valley UX design. capability contract definition.,,2,1,medium,3,,2026-05-14,AI Engineer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,DevOPS,Back-End Developer,MADEIRA Platform,env_tech_prj_3,MADEIRA SSE Streaming Chat,env_tech_dtp_263,MADEIRA API Hardening and Mounted Sub-App Lifecycle,env_tech_dtp_266,process,,,,/madeira mounts. health checks. state/DI. connection pool management per hardening-sop.,,2,1,high,3,,2026-05-14,Back-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Tech Lead,Back-End Developer,MADEIRA Platform,env_tech_prj_3,MADEIRA Platform,env_tech_prj_3,Archivist Service Operations,env_tech_dtp_267,workstream,,,,Separate Archivist API alongside Madeira: ingestion. indexing. health checks. and knowledge management backend.,,2,1,medium,3,,2026-05-14,Back-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Data Architect,Data Engineer,HLK Data Governance,thi_data_prj_1,HLK Data Governance,thi_data_prj_1,Neo4j GraphRAG Sync and Tenant Scoping,env_tech_dtp_268,process,,,,Derived graph index from Supabase SSOT. multi-tenant query scoping by org_id/vault_id. Cypher update scripts.,,2,1,high,3,,2026-05-14,Data Engineer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,AI Engineer,Data Architect,HLK Data Governance,thi_data_prj_1,Neo4j GraphRAG Sync and Tenant Scoping,env_tech_dtp_268,Neo4j Knowledge Graph for Agent Context,env_tech_dtp_269,process,,,,Agent memory and Matriz de Inteligencia linkage. document/video/concept graph navigation for MADEIRA/KiRBe.,,2,1,high,3,,2026-05-14,Data Architect,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,CTO,System Owner,HLK Data Governance,thi_data_prj_1,Neo4j GraphRAG Sync and Tenant Scoping,env_tech_dtp_268,Neo4j Operational Cost and Clustering Posture,env_tech_dtp_270,task,,,,AuraDB/Enterprise clustering considerations. cost-performance tradeoffs. scaling decision framework.,,1,1,medium,2,,2026-05-14,System Owner,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,Finance,CFO,Business Controller,Think Big Finance Architecture,thi_finan_prj_1,Revenue Operations,thi_finan_ws_2,BID Lead-to-Contract Revenue Chain,thi_finan_dtp_271,process,,,,Lead to product/workstream IDs to contract and revenue tables. Handoff to finance/ops for booking and recognition.,,3,1,medium,3,,2026-05-14,Business Controller,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,Finance,CFO,Business Controller,Think Big Finance Architecture,thi_finan_prj_1,Revenue Operations,thi_finan_ws_2,Capex Alignment for Paid Media and Channel Spend,thi_finan_dtp_272,process,,,,Link campaign spend to capex-owning finance role. budget allocation and variance tracking.,,3,1,medium,3,,2026-05-14,Business Controller,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,Finance,Business Controller,PMO,Think Big Finance Architecture,thi_finan_prj_1,Revenue Operations,thi_finan_ws_2,Process-Cost and FTE Mapping from Organigrama,thi_finan_dtp_273,process,,,,Organigrama + P2P as entry to process costing. effort/time/FTE lens for resource planning.,,3,1,medium,3,,2026-05-14,PMO,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Data,Data Governance Office,Data Steward,HLK Data Governance,thi_data_prj_1,Data Management,thi_data_ws_1,KiRBe Ingestion Data Quality Monitoring,thi_data_dtp_274,process,,,,Success vs failure/skip tracking. domain policies. data quality gates for each ingestion run.,,3,1,high,3,,2026-05-14,Data Steward,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Data,Data Architect,Data Engineer,HLK Data Governance,thi_data_prj_1,Data Management,thi_data_ws_1,Formal Data Lineage (Ingestion to Supabase to Graph),thi_data_dtp_275,process,2,1,4,Lineage patterns from vault sources through Supabase tables to Neo4j graph representations.,Paired runbook: scripts/data_lineage_check.py. SOP: docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_LINEAGE_001.md. Also scripts/sync_hlk_neo4j.py --dry-run for graph parity.,,Safe,lineage-quarterly-review,scheduled,3,2026-06-04,Data Engineer,D-IH-93-D,v3.1,,,,scheduled,,,,pattern_paired_sop_runbook,,
Internal,Employee,Holistika,Operations,Data Architect,PMO,Holistika Process Governance Framework,hol_ops_pgf_1,Holistika Process Governance Framework,hol_ops_pgf_1,SOP/Component Matrix Traceability,hol_opera_dtp_276,process,,,,Draw dependencies to trace SOPs. map component matrix for cross-process visibility and impact analysis.,,3,1,high,3,,2026-05-14,PMO,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,System Owner,DevOPS,KiRBe Platform,env_tech_prj_2,KiRBe Security and Governance,env_tech_ws_k1,Secrets and Token Vault Pattern,env_tech_dtp_277,process,,,,Centralized credential vault as API (Buttercup or equivalent). token rotation. API key management.,,2,1,high,3,,2026-05-14,DevOPS,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,DevOPS,Back-End Developer,KiRBe Platform,env_tech_prj_2,KiRBe Security and Governance,env_tech_ws_k1,KiRBe E2E Auth and RLS Testing Gate,env_tech_dtp_278,process,,,,Security regression testing for Row Level Security. auth flow validation. tenant isolation verification.,,2,1,high,3,,2026-05-14,Back-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,DevOPS,DevOPS,KiRBe Platform,env_tech_prj_2,KiRBe Audit Logging and Security Monitoring,env_tech_dtp_260,Security Incident Signal from Permission-Denied Audit,env_tech_dtp_279,task,,,,Detect potential security incidents from permission-denied patterns in audit logs.,,2,1,high,3,,2026-05-14,DevOPS,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,Research,Holistik Researcher,Holistik Researcher,Holistika Research and Methodology,hol_resea_prj_1,Holistika Methodology Pillars,hol_resea_ws_3,Process Engineering (Ingenieria de Procesos),hol_resea_dtp_280,process,,,,Pillar 1 of Holistika methodology: firm-specific process design vs PMI/Agile-only. Custom process frameworks.,,2,1,high,3,,2026-05-14,Holistik Researcher,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,Research,Holistik Researcher,Holistik Researcher,Holistika Research and Methodology,hol_resea_prj_1,Holistika Methodology Pillars,hol_resea_ws_3,Business Engineering (Ingenieria de Negocios),hol_resea_dtp_281,process,,,,Pillar 2: business-side process design for adaptation. Strategic alignment of business operations.,,2,1,high,3,,2026-05-14,Holistik Researcher,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,Research,Holistik Researcher,Holistik Researcher,Holistika Research and Methodology,hol_resea_prj_1,Holistika Methodology Pillars,hol_resea_ws_3,Factor Combination (Process + Business Alignment),hol_resea_dtp_282,process,,,,Pillar 3: holistic merge of process and business engineering for integrated operational intelligence.,,2,1,high,3,,2026-05-14,Holistik Researcher,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,Research,Holistik Researcher,Holistik Researcher,Holistika Research and Methodology,hol_resea_prj_1,Holistika Methodology Pillars,hol_resea_ws_3,Foresight (Variable Scenario Analysis),hol_resea_dtp_283,process,,,,Pillar 4: analyze drivers. change variables. predict effects. Scenario-based strategic planning and risk anticipation.,,2,1,high,3,,2026-05-14,Holistik Researcher,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,People,People Operations Manager,Holistika People and Organisational Development,hol_peopl_prj_1,People Operations,hol_peopl_ws_2,Employee Onboarding Kit,hol_peopl_dtp_284,process,,,,Structured onboarding package: facts. recommendations. role-specific documentation. per Conceptos y descripciones organigrama.,,2,1,medium,3,,2026-05-14,People Operations Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Tech Lead,DevOPS,Holistika People and Organisational Development,hol_peopl_prj_1,People Operations,hol_peopl_ws_2,MADEIRA/KiRBe Developer Onboarding,env_tech_dtp_285,task,,,,Developer onboarding guide for MADEIRA and KiRBe codebases. environment setup. local development workflow.,,2,1,medium,3,,2026-05-14,DevOPS,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,Learning Curator,Holistika People and Organisational Development,hol_peopl_prj_1,Holistika People and Organisational Development,hol_peopl_prj_1,Training and Capability Frameworks,hol_peopl_dtp_286,workstream,,,,Training frameworks and capability database. professional and personal development. teaching design for internal education. Routed to Learning Curator per PEOPLE_AREA_RESTRUCTURE.md §2 + PEOPLE_COMPLIANCE_VS_ETHICS_BOUNDARY.md.,,2,1,medium,3,,2026-05-15,Learning Curator,D-IH-73-A,v3.1,,,,,,,,,,
Internal,Employee,Think Big,MKT,Resonance Manager,Account Management Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Customer Experience,thi_mkt_ws_2,ITIL-Aligned Customer Support on Social Channels,thi_mkt_dtp_287,process,,,,Sensitive channel handling using ITIL-style practices. incident escalation. SLA-aware response management.,,3,1,medium,3,,2026-05-14,Account Management Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,Operations,Operations,PMO,Think Big Operational Excellence,thi_opera_prj_1,Think Big Operational Excellence,thi_opera_prj_1,LEADS WEB Centralization and BD Routing,thi_opera_dtp_288,process,,,,Filter by lead type. post to department tables. BD transform to account manager assignment.,,3,1,medium,3,,2026-05-14,PMO,D-IH-71-CLOSURE,v3.0,,,,,,,,,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-FINOPS_BRIDGE_001.md,scripts/revops_dispatch.py
Internal,Employee,Think Big,Operations,Operations,PMO,Think Big Operational Excellence,thi_opera_prj_1,LEADS WEB Centralization and BD Routing,thi_opera_dtp_288,End-to-End Marketing Lead Flow,thi_opera_dtp_289,workstream,,,,Full funnel: campaign to Supabase to Calendly to assignment. optional AI enrichment.,,3,1,medium,3,,2026-05-14,PMO,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Reach Manager,Reach Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Channels,thi_mkt_ws_1,Multi-Channel Paid Media Campaign Replication,thi_mkt_dtp_290,process,,,,Replicate Facebook campaign structure to other channels (LinkedIn. Instagram. SEM).,,3,1,medium,3,,2026-05-15,Reach Manager,D-IH-72-AN,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Brand & Narrative Manager,Brand & Narrative Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Go-To-Market Strategy,thi_mkt_dtp_210,Editorial Calendar Coherence (Cross-Channel),thi_mkt_dtp_291,process,,,,Maintain consistency across channel-specific editorial calendars. content pillars. and publishing cadence.,,3,1,medium,3,,2026-05-15,Brand & Narrative Manager,D-IH-72-AO,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,System Owner,Tech Lead,HLK Infrastructure and DevOPS,env_tech_prj_4,HLK Infrastructure and DevOPS,env_tech_prj_4,Codebase Catalog and Access Unification,env_tech_dtp_292,process,,,,Catalog all codebases. unify access across environments (Replit/Collab/Cursor). document function explanations.,Cross-link COMPONENT_SERVICE_MATRIX.csv and API surface task env_tech_dtp_307.,,2,1,medium,3,2026-05-14,Tech Lead,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,DevOPS,Back-End Developer,HLK Infrastructure and DevOPS,env_tech_prj_4,HLK Infrastructure and DevOPS,env_tech_prj_4,Postman as Internal API Catalog and Composite API,env_tech_dtp_293,process,,,,Library of API calls as meta-API pattern. composite endpoint documentation and testing.,Subordinate to SOP-HLK_API_LIFECYCLE_MANAGEMENT_001 and process env_tech_dtp_309.,,2,1,medium,3,2026-05-14,Back-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,CTO,System Owner,HLK Infrastructure and DevOPS,env_tech_prj_4,Platform Architecture Lifecycle,env_tech_dtp_240,Shopify App Store Compliance Checklist,env_tech_dtp_294,process,,,,OAuth scopes. no checkout bypass. GDPR deletion. listing requirements. App Store review cycle management.,,2,1,high,3,,2026-05-14,System Owner,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,DevOPS,DevOPS,HLK Infrastructure and DevOPS,env_tech_prj_4,Platform Architecture Lifecycle,env_tech_dtp_240,CI/CD and Shopify App Deploy Release Path,env_tech_dtp_295,process,,,,PR to staging. tag to production. CLI extension deploy. environment matrix management.,,2,1,high,3,,2026-05-14,DevOPS,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Front-End Developer,Back-End Developer,HLK Infrastructure and DevOPS,env_tech_prj_4,Platform Architecture Lifecycle,env_tech_dtp_240,Theme App Extension Deployment,env_tech_dtp_296,process,,,,Storefront injection with AJAX Cart API hooks. lazy-load performance rules. drawer/bundle/sticky cart components.,,2,1,medium,3,,2026-05-14,Back-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,System Owner,Back-End Developer,HLK Infrastructure and DevOPS,env_tech_prj_4,Platform Architecture Lifecycle,env_tech_dtp_240,Shopify Billing API and Stripe Integration,env_tech_dtp_297,process,,,,Merchant charges via Shopify Billing. Stripe for internal tracking. revenue split automation.,,2,1,medium,3,,2026-05-14,Back-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Front-End Developer,Front-End Developer,HLK Infrastructure and DevOPS,env_tech_prj_4,Platform Architecture Lifecycle,env_tech_dtp_240,Storefront Performance Budget Enforcement,env_tech_dtp_298,task,,,,Under 200ms add-on load time. Lighthouse CI regression gate (max 2-point drop). JavaScript budget.,,2,1,high,3,,2026-05-14,Front-End Developer,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,HLK Tech Lab,Tech,Tech Lead,DevOPS,HLK Infrastructure and DevOPS,env_tech_prj_4,Platform Architecture Lifecycle,env_tech_dtp_240,Lighthouse CI Regression Gate,env_tech_dtp_299,task,,,,Automated Lighthouse scoring in CI. threshold enforcement. regression alerting before deploy.,,2,1,high,3,,2026-05-14,DevOPS,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,Operations,PMO,Product Owner,Holistika Process Governance Framework,hol_ops_pgf_1,Think Big Operational Excellence,thi_opera_prj_1,Benchmark UX Review Cycle,hol_opera_dtp_300,process,,,,Recurring competitor benchmark sessions. structured gap register. IEU scoring. remediation wave planning.,,3,1,high,3,,2026-05-14,Product Owner,D-IH-71-CLOSURE,v3.0,,,,,,,,,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/SOP-PMO_OPERATIONAL_COHESION_INDEX_RENDER_001.md,scripts/render_operational_cohesion_index.py
Internal,Employee,Think Big,Finance,CFO,Business Controller,Think Big Finance Architecture,thi_finan_prj_1,Revenue Operations,thi_finan_ws_2,Revenue Share Automation (Partnerships),thi_finan_dtp_301,process,,,,Automate agreed revenue-split visibility via Postgres + Stripe dashboards. reduce dispute risk.,,3,1,medium,3,,2026-05-14,Business Controller,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
